cliente_key,nome,genero,data_nascimento,cidade,estado,data_cadastro,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,cliente_sk,_gold_airflow_run_id,_gold_processed_at
9837,Dr. João Pedro Cavalcanti,Outro,1996-09-18,Aparecida Grande,PB,2023-01-14,d41b492ff8e08a987ef06eb9ca6932ed35a3d2414c6869b692904690096fa452,1900-01-01,9999-12-31 23:59:59,True,1ef2c4a9a1677a95ac126beeb5b053a54bf88f5cb7b3e0f7d4bb68368b7005b5,manual_run_1,2026-06-24 00:59:33.548
6607,Liz Ramos,Outro,1994-10-11,Andrade do Campo,PB,2026-02-07,4e8d96ffe3c3f763ef94b2f5c723d3541854f8069a2787b9997657479d34c97b,1900-01-01,9999-12-31 23:59:59,True,9939beb842bdd15298e0f95e6f82954174641042265d3d57b30615718cfe8d30,manual_run_1,2026-06-24 00:59:33.548
2284,Isis Aparecida,F,1981-11-07,Costela,RJ,2025-06-19,15550a1a95bdee3e4701f5d6ea8c653a8e83ca77a39c4f5e7f177a8ecb0f7ccc,1900-01-01,9999-12-31 23:59:59,True,19f0f4d6a57f4dbba72040f7ffc2db412af0b5e36336f7817677d80f4839fb64,manual_run_1,2026-06-24 00:59:33.548
12385,Calebe Fernandes,F,2000-04-12,Vargas de Goiás,BA,2024-02-28,bb891a7ccba0334e84c3a734dccc94c0cbc12ec6d4861bf6c929b56da70e0d71,1900-01-01,9999-12-31 23:59:59,True,b619ce30799ed2ee2725e978a5d7e59d1b65d18cc8ea2af667042b6c2f189ee3,manual_run_1,2026-06-24 00:59:33.548
10786,Isaque Aragão,M,1977-06-10,Machado,SC,2025-04-26,37d3a0768b84f55a5e92974cd329fa8fddb70c618c30284c1e77d4f79a4aa5dd,1900-01-01,9999-12-31 23:59:59,True,0636b90200ee83f18ae614011ee5f27e4a515673ce8cdb606876a19fa47df629,manual_run_1,2026-06-24 00:59:33.548
12412,Yago Correia,F,2004-07-22,Souza do Amparo,MG,2024-05-26,a1eb33a1bcaa901fadd6e9a10277b99a6f9bf9549be674c9bfaf63ed4d6cb421,1900-01-01,9999-12-31 23:59:59,True,3e5ce6b6228b0d7edf93ca88a49f6120001917404aecb2f7367950ff6c3a740d,manual_run_1,2026-06-24 00:59:33.548
13531,Sra. Stella Moreira,F,1989-02-20,Novaes,AP,2025-08-01,52b9ed55338549a341e77c6e38f85009bbf57e76fa876957df03afa7b4dd62f3,1900-01-01,9999-12-31 23:59:59,True,4d76f94ea9dd013ad4b15d56c420d7071549e29c3ab2cd54f670d6b2e88c0d02,manual_run_1,2026-06-24 00:59:33.548
7951,Lavínia Aparecida,M,2001-12-19,Mendes do Norte,ES,2024-09-07,978d7bfc7cd9202d871e7853964eb68d4aafa0757800be7f9858e45e57200e31,1900-01-01,9999-12-31 23:59:59,True,4385b0297dd4b8e5deabb4ac638a2b737d5afeb21d8cad4738a6d5be0f2bd29d,manual_run_1,2026-06-24 00:59:33.548
8901,Henrique Novaes,Outro,1954-11-25,Caldeira do Norte,TO,2023-07-01,1723fa2fac81513ed4383deb8115cc0d5acdf01e3abb8bf86755cc2e13029451,1900-01-01,9999-12-31 23:59:59,True,bf240fc88724528e0a33be8edd65f7f264f60ee41d54363ade8955b75823d5db,manual_run_1,2026-06-24 00:59:33.548
14323,Caio da Luz,F,1986-09-04,Rocha,RN,2023-11-08,7feb4ad131a9b86da6d82f7f6689200c579439d89040841655e8eaed63db09a2,1900-01-01,9999-12-31 23:59:59,True,449a08c90e0cceffd27c2f31adf6f0996518e14c99386e21a5ce24cd69e33af6,manual_run_1,2026-06-24 00:59:33.548
14581,Enzo Pereira,Outro,2008-04-23,da Luz dos Dourados,RS,2023-03-29,8f04e6ecbfab8d67801e45bd7f807a570f43e2b963e026f799ced96a283d4ee6,1900-01-01,9999-12-31 23:59:59,True,a1c72f0a7bfb57eb649f25c09cf12b4f53fad2401bd7324d34f2b9437e8ef880,manual_run_1,2026-06-24 00:59:33.548
8400,Henry Mendonça,F,1960-10-28,Lima das Flores,BA,2023-10-17,f79fcd67cb8599e5d0ae91ad1376ab874113932cbb6511ee36780e73b2739354,1900-01-01,9999-12-31 23:59:59,True,be6bfcf486d373772b14d01ee724f54a2213e6f9146611b0ac96a4ae77195ca4,manual_run_1,2026-06-24 00:59:33.548
2467,Melina Mendes,Outro,1980-09-21,Fernandes da Serra,AL,2023-03-17,9778bb2921ed43bbf044006d6b39f9d7c4de0dc498c7f5b01fa728ddd616142b,1900-01-01,9999-12-31 23:59:59,True,ce588ad65f2b9ed82966fc899c63471c0211beaca686cb6144d86b4bb0fae154,manual_run_1,2026-06-24 00:59:33.548
4553,Benício Cirino,M,1991-05-22,Dias,MT,2023-06-05,39b37dd2e45525e6472ed485fe5bdfa271f95fb545eee85109ac3debfc9a45d0,1900-01-01,9999-12-31 23:59:59,True,99d9094a46bd385c28caa12a32c9a4dba9fb875029d673bc444decc41b7d726f,manual_run_1,2026-06-24 00:59:33.548
5705,Diego Aparecida,M,1978-10-31,Cassiano Grande,RJ,2024-02-07,3827cc9d1beb26e55c6c80d50ef749da5137cf343841a09071d32f3f1a0febbe,1900-01-01,9999-12-31 23:59:59,True,387b3ab62598306cd50c77c95ef200ab6c8a1be2fee3043b2edd6e6152d32731,manual_run_1,2026-06-24 00:59:33.548
13001,Laís Jesus,Outro,1994-08-20,Novais Grande,MT,2025-08-09,ff6405751b761758b22b723a950f1a1130adc2553574f9aa5831546611db3544,1900-01-01,9999-12-31 23:59:59,True,4d47b813625607a9530ff28cd4459e49f35f9f52526c80e4c157e0da02af55ff,manual_run_1,2026-06-24 00:59:33.548
2723,Sr. Theo Moreira,F,1987-08-19,Rezende,CE,2024-10-31,bfd5bd7615c50ad0d30ced9a3892cd5b34b989c1255f3d09e90c62a272ac17c9,1900-01-01,9999-12-31 23:59:59,True,8c20dfd2185e3fcfb6f8e9e32ba2c49612d43e3b149a91d6a96dc2cb003e50d6,manual_run_1,2026-06-24 00:59:33.548
9210,Sra. Alice Borges,Outro,2005-01-30,Nunes,SP,2024-04-29,7932db7597d354572cdd190eebf519a41f2a4caeeb28c1f69990765ce7bfbcae,1900-01-01,9999-12-31 23:59:59,True,b1d564510c1cfe4b283fdb4880b83e96e0d8e3339e3da2361605e3319f30dd4b,manual_run_1,2026-06-24 00:59:33.548
1931,Sr. Davi Miguel Pires,Outro,1996-03-02,Machado,SC,2025-03-12,8363737f5b351b492915427fcb271f9fe7a86cb08b77e3201936169f4f0ac4f3,1900-01-01,9999-12-31 23:59:59,True,ad3eff505e63239baac5c958c032b3d0eb651880f612b8fbc729eca546740a70,manual_run_1,2026-06-24 00:59:33.548
10504,Bruno Ribeiro,M,1990-08-17,Machado,DF,2024-03-01,28e36e94bd05901c572eed5074474ca29f5a52ecae961083d1da856146b960a3,1900-01-01,9999-12-31 23:59:59,True,b5ab1951accd12a91c8ef06bdb5fa08c8d88b28737234ae44972c632b38eccb5,manual_run_1,2026-06-24 00:59:33.548
9544,Maria Flor Araújo,M,1966-11-27,Macedo,AC,2024-05-01,752ebd5d19efe202da0ba771dbd9fe4613804467f2346bf6ad6d4760f232a884,1900-01-01,9999-12-31 23:59:59,True,5127aabbb6bdf7872cb0cf9008dec2136c71a21bc49633a07500c738a698996a,manual_run_1,2026-06-24 00:59:33.548
2264,Enzo Novais,M,1988-01-02,Silveira,GO,2024-08-10,5c41561b3e45d3451016dc4a60c82bd857bbf91c8f89c93720b9c1a091e849ee,1900-01-01,9999-12-31 23:59:59,True,9044c62ee0bfa878bf106d8eab149b4dcc5bca439ea439ebbe72426fcea195f3,manual_run_1,2026-06-24 00:59:33.548
5307,Luiz Fernando Costa,Outro,2005-09-30,Porto da Mata,AP,2023-06-06,758d2bfd08303c66b6128121c8f6f385f9d759d619582b51755d200b81557de5,1900-01-01,9999-12-31 23:59:59,True,e66ae71926ac41815c8a01d4adc92936212e45ad85f42a910ed7d56f11daefb1,manual_run_1,2026-06-24 00:59:33.548
1656,Sr. Theodoro Cunha,M,1958-08-17,Pinto,MA,2023-01-24,2c88fb38e4a2660996d80d5b06f4b23f892013f9fd1236c46d2614a4da7c3df9,1900-01-01,9999-12-31 23:59:59,True,e9a6881cdd62576eafc388bf82a74eeecac8926f541b34ef057283baeedf78f8,manual_run_1,2026-06-24 00:59:33.548
9299,Maria Luiza Moreira,Outro,1994-11-18,Dias,TO,2024-04-17,9f0c8ff224967fcea337dc19e2bf2fe811db8fe16a5da82b1a471c68d2a7cc82,1900-01-01,9999-12-31 23:59:59,True,79bc231e9f4a80bcaa1c82dd7a2e22e111b4ff4b0c039da59bbba0e582c9c804,manual_run_1,2026-06-24 00:59:33.548
13277,Benjamin da Costa,F,1953-12-05,Garcia das Flores,AL,2023-06-29,151172e77898ac35280ae23d6d1bba94635c8a3b75bab7706c019612e2916bf2,1900-01-01,9999-12-31 23:59:59,True,d613131a75b64bcc8b5ade9dc5c91f8b2342d9d592a71867590a486c240cfa09,manual_run_1,2026-06-24 00:59:33.548
11490,João Cunha,M,1999-03-12,Martins,PR,2023-09-25,66bbd7053bc60bdec66dd0f465eb81916b3dc9db65381f305460cb6a0ffb6c21,1900-01-01,9999-12-31 23:59:59,True,0d8f77532e2b74e8c708f1bd1a99bea66ee1e12bfed101915a404cc81b6228f5,manual_run_1,2026-06-24 00:59:33.548
4401,Sr. José Pedro Barbosa,Outro,1974-05-22,Cassiano do Sul,PR,2023-08-02,e659d633a61fa9fcd98594caef55acf6d1906a7fb394a76db89a446f8e900ae2,1900-01-01,9999-12-31 23:59:59,True,49ecd5ffab7d3e8cb398097b8f9d92008c7eea8ecd450b00c4025298147d4b88,manual_run_1,2026-06-24 00:59:33.548
13898,Ana Beatriz Porto,M,1996-11-22,Campos,MS,2025-07-26,972d6be96bc17d0242fa66ab0a1f6eaaba1603aab6e8640c2b76ff47f6e103a8,1900-01-01,9999-12-31 23:59:59,True,d059be0dae6ddb43058ad9b77c2fc0386365c10f070b91607f969962dd3b138d,manual_run_1,2026-06-24 00:59:33.548
1835,Dom Nogueira,Outro,1969-04-29,Sá do Norte,AL,2023-03-01,dd39506211b16178c1c3ceb94f7cf379a93353477dac84da94d6a7e5df505951,1900-01-01,9999-12-31 23:59:59,True,7518f5a9e711697c990d1598284523f0a9a65d1cfb1c8bdff647fdbd5b091f1a,manual_run_1,2026-06-24 00:59:33.548
12431,Alexandre Câmara,Outro,2007-01-21,Albuquerque,SC,2024-08-30,7191409053dc5cc436668d3e1ead672da96c722956e17203170ce7541d5b4fc6,1900-01-01,9999-12-31 23:59:59,True,d1c47d392610d1ab8e95f237a6b1ae9935370cc0adf3f005897df42f9b494525,manual_run_1,2026-06-24 00:59:33.548
11112,Maria Luiza Abreu,F,1959-01-12,Abreu de Moraes,SE,2024-05-15,80513e8bb5cb482418fbbeb10682b86398e49feaea9063cf152081fa24d8c324,1900-01-01,9999-12-31 23:59:59,True,9d9dd7695780dcf68884b1f0f07d9f7f2f3a16aa930e0737a7d9449f1815c80b,manual_run_1,2026-06-24 00:59:33.548
12446,Otávio Nascimento,M,1979-02-13,Marques,PB,2025-10-06,db86bec2330b9e18a31048ab526f23d79493d0e3915f8cb7ba96e0a28060cc3f,1900-01-01,9999-12-31 23:59:59,True,6295740e1f93c96f8f8cce1bb94d1789dd435ca17ef522fa0b9f8de68bd4233a,manual_run_1,2026-06-24 00:59:33.548
4456,Maria Julia da Costa,Outro,1996-05-01,Rios do Galho,MT,2023-02-05,e1aced03f1dd150ef68062bc3f9a4d928d5b60450400ce97c665ddc6d91094a3,1900-01-01,9999-12-31 23:59:59,True,231a3bc87848e37c848cdfb0330eee316bef3887a7a359754ecc5de7703ce414,manual_run_1,2026-06-24 00:59:33.548
3329,Ana Lívia Teixeira,M,1975-08-15,Aragão de Azevedo,PE,2026-01-24,470278ff768c907042e059ea91f50d355f4439db649b11ffba249dbcc126fce6,1900-01-01,9999-12-31 23:59:59,True,4f1813265aaa060c1e5273319d7c5f010d442bddb6f42b68c8e78b7b90b7198e,manual_run_1,2026-06-24 00:59:33.548
6917,Luiz Otávio Ferreira,Outro,1995-11-03,Rodrigues das Flores,MG,2023-02-07,9adc9e84fe87384ff29f38c61cd4bff9bc238f2d3b0b119f4709a82291209d98,1900-01-01,9999-12-31 23:59:59,True,e494a810c7bd9d5b4780866e29f115600fdc028e62c6486e4f9743e1c1948269,manual_run_1,2026-06-24 00:59:33.548
5300,Samuel Rodrigues,Outro,1950-09-20,Sousa,PE,2023-09-19,50e7e6dd29446f89b3fe85a6687d2385765bd66caed39fa1931fe21b0e3264ca,1900-01-01,9999-12-31 23:59:59,True,6b92845d31c1371e19b8d33ed16760c1a3495c158026fcd6c613dd2d22b98454,manual_run_1,2026-06-24 00:59:33.548
3911,Emanuel Nogueira,M,1991-02-12,Santos de Moraes,SP,2025-08-14,c51bc89414c38ccd6bb9fcab22e4e2d680d2532d757db11211491e1955b02cbe,1900-01-01,9999-12-31 23:59:59,True,2c437ba01e6cc975656d9b1dd6daa62dfe92535d014ade21e7c9378730ec786e,manual_run_1,2026-06-24 00:59:33.548
13757,Ana Liz Novais,Outro,1989-09-16,Sampaio,MS,2025-06-09,2ce1695d26645be1c90410b093297a61b00d2e3fe48be2337caab8c93015c061,1900-01-01,9999-12-31 23:59:59,True,a0e258d50e603697f4d2f098ffe7647ce2ad98162f604d575869ec9d4781907c,manual_run_1,2026-06-24 00:59:33.548
16,Ravi Lucca Sampaio,Outro,2004-08-27,Albuquerque das Pedras,AP,2025-01-10,2e7f1f999961478daa25e35614888f2f6c028466941d4b793f0aacc84221af2a,1900-01-01,9999-12-31 23:59:59,True,8274812fb0b6b3792278cc594b22a97b4f00f4873e71451247ae32d3a017c924,manual_run_1,2026-06-24 00:59:33.548
5428,Alícia Silveira,F,1976-05-06,Nascimento do Galho,MA,2023-07-13,cf1b4781f61554bf51b396b79c81b759f83ef15ed18b94f87d6d22ba32ccbf32,1900-01-01,9999-12-31 23:59:59,True,d862ea2b15628f80b77b79828f1edfe818c4c78011f920208b3e3c07f163a69d,manual_run_1,2026-06-24 00:59:33.548
11257,Bruno Barros,Outro,1994-11-08,Pinto,RN,2024-08-01,d50d5058c39ada93e2f2fe13ad962211cc6eecfb60092a6823b871f3f0aa4d33,1900-01-01,9999-12-31 23:59:59,True,4bb8c0e2ff78576dc73d010c91a90dbfcc0f371e464a9ad53ce10b361e8b545f,manual_run_1,2026-06-24 00:59:33.548
14339,José Pedro Fogaça,Outro,1962-08-29,Rodrigues,MS,2024-07-20,8236759c45abf7e75de957c8c3c7d2fdcff24654b3d248631d7c17907d0212fe,1900-01-01,9999-12-31 23:59:59,True,c6ad950f116f01cfb0565417a7c4f2660014405a6ebb9d0b0b6c9fd919322c44,manual_run_1,2026-06-24 00:59:33.548
6558,Ana Luiza Dias,F,1972-09-01,Casa Grande Verde,ES,2024-10-30,69dc7f1c8d364588fe9b680a4a800fa989979a72b8949d4a18a36ef25f9a52e6,1900-01-01,9999-12-31 23:59:59,True,63c7a2e843d2afd5ef30960d22840556b94b9edb55b72dd6944905ee26c6da88,manual_run_1,2026-06-24 00:59:33.548
1599,Ravi Lucca Nunes,Outro,1951-02-22,Barros do Norte,CE,2025-09-30,1cd6269b6ab8fe20f6f3189d1841e615ecdb9b58082a4f70323c4d5b63ada802,1900-01-01,9999-12-31 23:59:59,True,92498508d098bb6990cbb1476abf42e9bf0612aea369a3d41d2b400cbcf10902,manual_run_1,2026-06-24 00:59:33.548
5670,Kevin Brito,F,1977-04-19,Rodrigues das Flores,ES,2026-06-11,8f3ecfc74f2ac90c5bf2ebe3f934c3711fc5e0c15e76db4219fb91a9b2398546,1900-01-01,9999-12-31 23:59:59,True,a205c99fd45101640cfc85bf22785b60aea53417475bd48efe8b79606ea1cc6b,manual_run_1,2026-06-24 00:59:33.548
12406,Leonardo Nascimento,F,1960-05-30,Moraes da Praia,RS,2025-01-09,6e095b9689a91750f61c42c12fe5a4e18cfc541f8387747e04d2095b3ef64762,1900-01-01,9999-12-31 23:59:59,True,d3999c2f19c39829638e03a989dc5bd22e71c5ffb746d540a6665e648039207e,manual_run_1,2026-06-24 00:59:33.548
6366,Maria Laura da Costa,M,1954-03-12,Marques das Flores,RR,2024-10-19,ae49cf646cb901e277b66c8e8cbf38b8a313ee058378ceb1147f9bf9bfa56d9d,1900-01-01,9999-12-31 23:59:59,True,c77b850e67f0c0675c8c59a598d241322a6a5727eaba89e1969a78e4ccd5dc26,manual_run_1,2026-06-24 00:59:33.548
14037,André Silva,F,1975-06-01,da Conceição das Pedras,AP,2025-10-13,4050cea38515542a184f1685727f1a9705901e833995ec0db76d8b7f0056eba1,1900-01-01,9999-12-31 23:59:59,True,0751dcf0eafdeebfb56e68166dcb1ae07ef89be4d2c44bf67cb775f6b130a3e3,manual_run_1,2026-06-24 00:59:33.548
8167,Dr. Davi Lucas Ribeiro,Outro,1968-08-01,Macedo Verde,PI,2023-06-24,baf22bc8ad9b9b4653895b1211720392edf40169b7361de727dd5bdb791ad57d,1900-01-01,9999-12-31 23:59:59,True,399a20cc45023b7521077444fd41e345a5fd336cee76e2f8ffc662a8149e3b01,manual_run_1,2026-06-24 00:59:33.548
12757,Rafaela Lima,M,1995-06-30,Vieira do Galho,SC,2023-01-05,c40ed9df0bba91ffd4a3d31c2c37608158c3408cb9793584383c2640f3e08997,1900-01-01,9999-12-31 23:59:59,True,51e5a45d079d678ad365801e6c0429f3846f7eba98f4266c5587033c66bc2eac,manual_run_1,2026-06-24 00:59:33.548
9123,Ana Liz Pacheco,F,1978-05-31,Rios,SC,2025-12-15,830b15e49252eba9402eaa8f701fd159111b4afc0f53e5360f64c2a2002ce0fc,1900-01-01,9999-12-31 23:59:59,True,af1663493d75487d7fecda4dd30b59b7da1755910655ba2d22154a6b81404735,manual_run_1,2026-06-24 00:59:33.548
6696,Dra. Ágatha Porto,M,1972-02-23,Macedo do Campo,PE,2024-01-09,62a32a54741f425b25b37358b7786b5a57b66f705733a872239b23155490cc56,1900-01-01,9999-12-31 23:59:59,True,8d3ea59ccaed528b4a0a9308971b08c4ecfac110bb090da78048833d6ab04624,manual_run_1,2026-06-24 00:59:33.548
5987,Srta. Luna Duarte,M,1973-07-24,Pereira,SE,2025-02-27,150922af65c752f09a98748bc94bf122773782c0a404234bfde7f24d040c6861,1900-01-01,9999-12-31 23:59:59,True,f6ddf2eb6df696a3694ad945fe96656a2790e5a86800ca8a320706e471599cf7,manual_run_1,2026-06-24 00:59:33.548
13204,Maria Flor Pinto,Outro,1956-10-28,Cavalcante de Dias,MG,2023-11-28,94e6a81a5b3eaf850a874ef46cc9999b093e170170868f13b1c6af931a640e86,1900-01-01,9999-12-31 23:59:59,True,7bc0dea8d06c25f1d7f4811c992516e070ee1ed1c7189440edcaffa1ac455734,manual_run_1,2026-06-24 00:59:33.548
12058,Gabriel Souza,Outro,1957-05-25,Teixeira do Sul,PE,2024-02-09,4652e96a38b560042151a01e3f4bd03da0abccc78c7fb551fe0a96b9b42a0ac2,1900-01-01,9999-12-31 23:59:59,True,aed0a475cf99bacdeb0853b63abeb541e1db59f2def0ce830d379bc6365a5b82,manual_run_1,2026-06-24 00:59:33.548
5477,Ian Pimenta,F,1997-06-17,Machado de Almeida,RN,2023-05-11,4498a0bc75377c2be0f52fc4ff60edb13a49651c935829fdbcbdbb785de358fe,1900-01-01,9999-12-31 23:59:59,True,b66fead3630ad9c318a1443fbd88e37a178fa9e22f56f02916bcda633532d25d,manual_run_1,2026-06-24 00:59:33.548
2083,Alana Vieira,Outro,1973-05-19,Gonçalves,RO,2024-10-30,7258213113c22e7a2b20269e8576da6502d2955799df6b7894c0511b1a49295b,1900-01-01,9999-12-31 23:59:59,True,1415715f69cd210462cca1c97433e1c3c4336ef186932f4ea755db49274a437d,manual_run_1,2026-06-24 00:59:33.548
11953,Maysa Duarte,Outro,1973-07-13,Montenegro,AP,2025-08-24,6847479d73f7ecb1913d4a8bc6bb7e257d5899a24f53a80eca2909781c59f46c,1900-01-01,9999-12-31 23:59:59,True,3e9d79d54846fe4fd951776a248894bba9366c969e3521c8949dcd041ec2461c,manual_run_1,2026-06-24 00:59:33.548
14178,Pedro Henrique Pimenta,Outro,1980-10-27,Sá,SE,2024-02-04,2e3955c97594d6bf1d6fc598e3f53ab858a645adbea19adc64613b757a28a8d1,1900-01-01,9999-12-31 23:59:59,True,5812f946f78d25b5a9f254bfa0150c865fe910286d4efe2943161ef1c50f46d8,manual_run_1,2026-06-24 00:59:33.548
7707,Ísis Oliveira,M,1984-04-27,das Neves,RJ,2025-11-02,0d24708ddc6f3e3dc9d3f969051e69972f4efc9c658ed5baa541107eac6d3b84,1900-01-01,9999-12-31 23:59:59,True,b013f879680875e2aa7366f0869f90a578a483cf8c3a848c1dd6cd1f4248435a,manual_run_1,2026-06-24 00:59:33.548
6281,Anna Liz Montenegro,F,1975-11-23,Mendes do Sul,AL,2023-06-28,67e92c40d0d29188b5a62a271f97bf6411bd693fa03cac9ab62b3fd5f4bb8a89,1900-01-01,9999-12-31 23:59:59,True,1b513d11c9c0e6a651a27e38db56cdfd84f3c9b19fe36f32fb7a5742851a3028,manual_run_1,2026-06-24 00:59:33.548
448,Ana Liz Sá,F,1961-11-13,Costa do Amparo,SE,2026-04-03,f32cfef8401a948b74c0dc15a14c95b79602a378f6498cb5b3d825f4666fae61,1900-01-01,9999-12-31 23:59:59,True,b52c1dda9ec8dbbf0da513d7abbd862833d6ba1595e2f3cce000fa5aabb6d9b2,manual_run_1,2026-06-24 00:59:33.548
5143,Maya Nogueira,F,1996-10-03,Caldeira,RR,2025-01-29,e421d2a1345b3488f1e03b7f929d2d8900152789364dca6c6f0b39772c9f146c,1900-01-01,9999-12-31 23:59:59,True,81b26585b8523c3157471e135c4b38f9e7db09f1fcf2cb44d84a99a13263a635,manual_run_1,2026-06-24 00:59:33.548
2282,Rafaela Andrade,M,1973-02-24,Araújo de Lima,BA,2024-04-28,b13fc710e230445205e995b47bad7f72ffb1ffd7b0b91828d5ce561c701bae03,1900-01-01,9999-12-31 23:59:59,True,d5f102a94d194057fa94f45a061b409a171c5490854199d32402ccb2078fecdd,manual_run_1,2026-06-24 00:59:33.548
7574,Ravi Lucca das Neves,Outro,1976-08-08,Siqueira,DF,2023-10-09,17ed50d2abf7ae7fed341e9eb72f0abd279c6a9c55527918c02b70cd8956067f,1900-01-01,9999-12-31 23:59:59,True,9da48e15a4f450a56ccc9ecafc468607250da0cd4bb29f9f85a62a9b48311b9c,manual_run_1,2026-06-24 00:59:33.548
6382,Ana Sophia Fonseca,Outro,1984-01-13,da Rocha do Norte,GO,2024-08-06,dcfab22f569fd63dde7eb3e2852cf97de3a50e8569517808dd59db0cde5619d1,1900-01-01,9999-12-31 23:59:59,True,fa3dae537abc5ca1bfd53fc8452c523eec0d2e94ba94b53f9ad0e684a1ac7012,manual_run_1,2026-06-24 00:59:33.548
13353,João Vitor Fonseca,M,1987-07-01,Fonseca de Alves,MA,2023-12-24,9a61e8670f4476f4e858ebe3ad0d9eb7878f8af6c3811880086fb680b60b133b,1900-01-01,9999-12-31 23:59:59,True,274499897ee17b4aad6898e374f3c8115e9667db8237c7432372ddf3d32c6e41,manual_run_1,2026-06-24 00:59:33.548
14533,Alice Santos,F,1989-12-16,da Cruz,SP,2026-06-11,3d974c4b17dc9ba4c486deb405f3ae5ec8fe3a69710c87d5b993f434fe47840e,1900-01-01,9999-12-31 23:59:59,True,f16b5efeff61a4e8c824285d18844dbe838551966d59d9dbfc5acca92cfff7a0,manual_run_1,2026-06-24 00:59:33.548
13956,Brenda Lopes,M,1957-08-01,Campos dos Dourados,SE,2026-05-21,2fcd27f484022eedc6350e3139ed350b9ace0304a3e8f4ba0c8ec4dbd5125a99,1900-01-01,9999-12-31 23:59:59,True,61015b81a463df6ad78effe465e0354fa9a18c327626a93dc849f9b073b8633b,manual_run_1,2026-06-24 00:59:33.548
5408,Emilly Pinto,Outro,1953-04-13,Santos do Oeste,RS,2023-07-08,3c190f0d9c88853567ce43358b3acab60c4d7855da71bc25bd3378bc92b0d1f5,1900-01-01,9999-12-31 23:59:59,True,7b56fc4131958139a0cc102cb69edc53e39dcea2636fa26e74a99ba432cfef68,manual_run_1,2026-06-24 00:59:33.548
9447,Elisa da Rosa,Outro,1992-08-03,Câmara do Amparo,AM,2025-07-30,6efd503b4771f95af649e7d4805ee1c7f563e016d9eecad0d5ab91dd2f65d3ac,1900-01-01,9999-12-31 23:59:59,True,bef737dc9843f118724a7fe10d68e4a4486ba5a2369638545817bae912bab906,manual_run_1,2026-06-24 00:59:33.548
13571,Breno Alves,F,2000-02-25,Leão da Mata,AP,2026-05-05,5605403b13b4df6a53e52fe550438ab5cca6bb1f2369cf6957205d4bd9c99c18,1900-01-01,9999-12-31 23:59:59,True,9611f223d5fe3d49207c27436fbd12d7b427415a7089541661686e181c65d7a4,manual_run_1,2026-06-24 00:59:33.548
6956,Ágatha Pacheco,F,1999-03-06,Cassiano da Mata,RS,2025-08-15,671574141ea6ce1e4967c2504a1afa74f47545632ae18f0d6c8e73a54110aac3,1900-01-01,9999-12-31 23:59:59,True,c86de6acdb1d0ccf9ea34377b9ab202872aa564c685dca4718daaf4065200f4e,manual_run_1,2026-06-24 00:59:33.548
12257,Ana Nogueira,M,2007-09-23,Nogueira,AP,2024-06-23,57fd8d9b4f2b9963109022bc0cf51f433e45d5b61dc74b2893e0371dc1a5a13b,1900-01-01,9999-12-31 23:59:59,True,8836beae4963629364c6ff92068a1e8840d7453f0025142bb30081b3a2507316,manual_run_1,2026-06-24 00:59:33.548
1306,Sr. Juan Caldeira,M,1968-07-14,Moraes dos Dourados,SC,2023-06-02,79305f8a71d3a6b6ac1ada5ab02991cf68773278885f9a28be92ae2ffac30fa7,1900-01-01,9999-12-31 23:59:59,True,9332866c3a7d2ad6d08169630db43e9e3bac4867501f3ed549d6507cbb95a22e,manual_run_1,2026-06-24 00:59:33.548
8888,Dra. Manuella Carvalho,M,1950-12-03,Fogaça de da Mata,SP,2026-06-04,08e06192c902c74d0f9598d133d23a2db7274a096b682e9f81a10f3efdc948ed,1900-01-01,9999-12-31 23:59:59,True,904f5ecb9510f78cc70f509885dbc8af50f7e05241795d8d4699781b5cbbfaa9,manual_run_1,2026-06-24 00:59:33.548
7753,Sra. Isabel Guerra,F,2003-02-24,Macedo da Prata,AP,2024-06-09,eb08835e98c071e6b792ad396f10ccae5ead16d284dc451cee0ed9a3077ce193,1900-01-01,9999-12-31 23:59:59,True,8dcdfbec07aa462201ce35eeccd01b296bc44e9a00bc414a83e6d2c9e9def1b6,manual_run_1,2026-06-24 00:59:33.548
3046,Ágatha Correia,F,1954-02-25,Ferreira do Oeste,MA,2023-01-17,423c78510ed878c6f059ebd9df752669630849ef58c6945e6f1a52889166e5aa,1900-01-01,9999-12-31 23:59:59,True,be41dd63e0dca237fa721df1cf27714c56a789839577988364b7c07376181f3d,manual_run_1,2026-06-24 00:59:33.548
13046,Sarah Pinto,Outro,1955-03-25,Sá,RS,2023-07-05,9296202fed094ddcab5c8ac10af6a9b4e31a9834786acbde63df547b1fcf8407,1900-01-01,9999-12-31 23:59:59,True,f8ee02a32fc6ab9f892073bf1009d029d9fd8447e4eeff5a0a56d74c275bb667,manual_run_1,2026-06-24 00:59:33.548
5765,Vinicius Farias,F,1965-06-07,das Neves,RN,2026-02-27,e3d1d9fdc5cd44f5be0c87d6dd906c7778ea184ed670a3bb423b97065e33e946,1900-01-01,9999-12-31 23:59:59,True,8f6f822461ac759614bc5ae2e47d2a6f5941e84fabf65064c9ed7c76cb2252a9,manual_run_1,2026-06-24 00:59:33.548
